MINISTERIO DE DEFENSA NACIONAL,,,,,,,,,,,,,
POLICÍA NACIONAL,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL,,,,,,,,,,,,,
SECUESTRO,,,,,,,,,,,,,
PERÍODO  DEL 01 DE ENERO AL 31 DE DICIEMBRE AÑOS 2010-2016,,,,,,,,,,,,,
DIVIPOLA,DEPARTAMENTO POLÍTICO,MUNICIPIO_HECHO,MES,GENERO,EDAD,CLASE_EMPLEADO,2010,2011,2012,2013,2014,2015,2016
47170,MAGDALENA,CHIBOLO,abr,MASCULINO,25,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
47170,MAGDALENA,CHIBOLO,abr,MASCULINO,32,AGRICULTOR,1,0,0,0,0,0,0
47170,MAGDALENA,CHIBOLO,abr,MASCULINO,35,AGRICULTOR,1,0,0,0,0,0,0
47245,MAGDALENA,EL BANCO,nov,MASCULINO,1,ESTUDIANTE,0,0,0,0,0,0,1
47555,MAGDALENA,PLATO,nov,MASCULINO,49,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
47707,MAGDALENA,SANTA ANA,jul,MASCULINO,82,GANADERO,0,0,0,0,1,0,0
47980,MAGDALENA,ZONA BANANERA,mar,MASCULINO,45,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
47980,MAGDALENA,ZONA BANANERA,may,FEMENINO,10,ESTUDIANTE,0,0,1,0,0,0,0
47980,MAGDALENA,ZONA BANANERA,may,FEMENINO,18,ESTUDIANTE,0,0,1,0,0,0,0
47980,MAGDALENA,ZONA BANANERA,nov,MASCULINO,47,AGRICULTOR,0,0,1,0,0,0,0
50001,META,VILLAVICENCIO (CT),ene,FEMENINO,3,ESTUDIANTE,0,0,1,0,0,0,0
50001,META,VILLAVICENCIO (CT),ene,MASCULINO,16,ESTUDIANTE,0,0,0,0,0,1,0
50001,META,VILLAVICENCIO (CT),ene,MASCULINO,25,ESTUDIANTE,0,1,0,0,0,0,0
50001,META,VILLAVICENCIO (CT),feb,FEMENINO,47,GANADERO,0,0,0,0,1,0,0
50001,META,VILLAVICENCIO (CT),feb,MASCULINO,38,COMERCIANTE,0,0,0,1,0,0,0
50001,META,VILLAVICENCIO (CT),feb,MASCULINO,42,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
50001,META,VILLAVICENCIO (CT),mar,MASCULINO,23,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
50001,META,VILLAVICENCIO (CT),may,FEMENINO,16,ESTUDIANTE,0,0,0,1,0,0,0
50001,META,VILLAVICENCIO (CT),may,MASCULINO,39,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
50001,META,VILLAVICENCIO (CT),jun,FEMENINO,19,AMA DE CASA,0,0,0,1,0,0,0
50001,META,VILLAVICENCIO (CT),jun,FEMENINO,56,COMERCIANTE,0,0,0,0,1,0,0
50001,META,VILLAVICENCIO (CT),jun,MASCULINO,37,COMERCIANTE,1,0,0,0,0,0,0
50001,META,VILLAVICENCIO (CT),jun,MASCULINO,60,COMERCIANTE,0,0,0,0,1,0,0
50001,META,VILLAVICENCIO (CT),jul,MASCULINO,3,NO REPORTA,0,1,0,0,0,0,0
50001,META,VILLAVICENCIO (CT),jul,MASCULINO,56,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
50001,META,VILLAVICENCIO (CT),ago,FEMENINO,3,ESTUDIANTE,0,0,0,0,0,1,0
50001,META,VILLAVICENCIO (CT),ago,FEMENINO,7,ESTUDIANTE,0,0,0,0,0,1,0
50001,META,VILLAVICENCIO (CT),ago,MASCULINO,35,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
50001,META,VILLAVICENCIO (CT),sep,MASCULINO,19,ESTUDIANTE,0,1,0,0,0,0,0
50001,META,VILLAVICENCIO (CT),sep,MASCULINO,34,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
50001,META,VILLAVICENCIO (CT),oct,MASCULINO,43,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
50001,META,VILLAVICENCIO (CT),dic,MASCULINO,31,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
50006,META,ACACÍAS,jun,FEMENINO,39,COMERCIANTE,0,0,0,0,1,0,0
50006,META,ACACÍAS,dic,MASCULINO,24,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
50226,META,CUMARAL,abr,MASCULINO,54,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
50251,META,EL CASTILLO,jun,MASCULINO,48,COMERCIANTE,0,1,0,0,0,0,0
50251,META,EL CASTILLO,jun,MASCULINO,62,COMERCIANTE,0,1,0,0,0,0,0
50287,META,FUENTE DE ORO,sep,MASCULINO,74,AGRICULTOR,1,0,0,0,0,0,0
50313,META,GRANADA,mar,FEMENINO,0,ESTUDIANTE,0,0,0,0,0,1,0
50313,META,GRANADA,abr,MASCULINO,44,AGRICULTOR,0,0,0,1,0,0,0
50313,META,GRANADA,dic,FEMENINO,23,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
50318,META,GUAMAL,abr,FEMENINO,24,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
50325,META,MAPIRIPÁN,ene,FEMENINO,20,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
50325,META,MAPIRIPÁN,ene,FEMENINO,23,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
50325,META,MAPIRIPÁN,ene,FEMENINO,24,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
50325,META,MAPIRIPÁN,ene,MASCULINO,21,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
50325,META,MAPIRIPÁN,ene,MASCULINO,24,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
50325,META,MAPIRIPÁN,nov,MASCULINO,50,GANADERO,0,0,0,0,1,0,0
50330,META,MESETAS,ene,MASCULINO,37,AGRICULTOR,0,0,0,0,0,1,0
50330,META,MESETAS,abr,FEMENINO,66,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
50330,META,MESETAS,may,MASCULINO,23,ESTUDIANTE,0,1,0,0,0,0,0
50330,META,MESETAS,jun,FEMENINO,70,AMA DE CASA,0,0,0,1,0,0,0
50330,META,MESETAS,jul,FEMENINO,34,COMERCIANTE,0,1,0,0,0,0,0
50330,META,MESETAS,oct,MASCULINO,31,AGRICULTOR,0,0,0,1,0,0,0
50400,META,LEJANÍAS,jun,MASCULINO,32,GANADERO,0,0,0,0,0,1,0
50450,META,PUERTO CONCORDIA,oct,FEMENINO,19,ESTUDIANTE,0,0,0,0,1,0,0
50450,META,PUERTO CONCORDIA,oct,MASCULINO,40,EMPLEADO PUBLICO,1,0,0,0,0,0,0
50568,META,PUERTO GAITÁN,mar,MASCULINO,-,AGRICULTOR,0,0,1,0,0,0,0
50568,META,PUERTO GAITÁN,mar,MASCULINO,-,AMA DE CASA,0,0,2,0,0,0,0
50573,META,PUERTO LÓPEZ,may,MASCULINO,59,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
50573,META,PUERTO LÓPEZ,ago,MASCULINO,63,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
50577,META,PUERTO LLERAS,mar,MASCULINO,47,GANADERO,1,0,0,0,0,0,0
50577,META,PUERTO LLERAS,oct,MASCULINO,21,AGRICULTOR,1,0,0,0,0,0,0
50606,META,RESTREPO,abr,FEMENINO,26,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
50683,META,SAN JUAN DE ARAMA,jun,MASCULINO,42,POLITICO,0,1,0,0,0,0,0
50689,META,SAN MARTÍN,feb,MASCULINO,20,ESTUDIANTE,0,0,1,0,0,0,0
50711,META,VISTAHERMOSA,mar,MASCULINO,24,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
50711,META,VISTAHERMOSA,mar,MASCULINO,30,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
50711,META,VISTAHERMOSA,mar,MASCULINO,31,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
50711,META,VISTAHERMOSA,mar,MASCULINO,32,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
50711,META,VISTAHERMOSA,mar,MASCULINO,43,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
50711,META,VISTAHERMOSA,jun,MASCULINO,32,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
50711,META,VISTAHERMOSA,jun,MASCULINO,34,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
50711,META,VISTAHERMOSA,ago,MASCULINO,21,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
50711,META,VISTAHERMOSA,ago,MASCULINO,23,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
50711,META,VISTAHERMOSA,dic,MASCULINO,26,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
52001,NARIÑO,PASTO (CT),ene,MASCULINO,21,COMERCIANTE,0,1,0,0,0,0,0
52001,NARIÑO,PASTO (CT),feb,MASCULINO,70,GANADERO,0,1,0,0,0,0,0
52001,NARIÑO,PASTO (CT),mar,MASCULINO,26,ESTUDIANTE,1,0,0,0,0,0,0
52001,NARIÑO,PASTO (CT),mar,MASCULINO,51,INDEPENDIENTE,1,0,0,0,0,0,0
52001,NARIÑO,PASTO (CT),mar,MASCULINO,84,GANADERO,0,0,0,1,0,0,0
52001,NARIÑO,PASTO (CT),abr,MASCULINO,51,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
52001,NARIÑO,PASTO (CT),jun,MASCULINO,63,EDUCADOR,0,1,0,0,0,0,0
52001,NARIÑO,PASTO (CT),jul,MASCULINO,42,POLITICO,0,1,0,0,0,0,0
52001,NARIÑO,PASTO (CT),jul,MASCULINO,47,POLITICO,0,1,0,0,0,0,0
52001,NARIÑO,PASTO (CT),ago,FEMENINO,1,DESEMPLEADO,0,0,0,1,0,0,0
52001,NARIÑO,PASTO (CT),nov,FEMENINO,72,COMERCIANTE,0,1,0,0,0,0,0
52001,NARIÑO,PASTO (CT),nov,MASCULINO,40,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
52001,NARIÑO,PASTO (CT),nov,MASCULINO,70,EMPLEADO SALUD,1,0,0,0,0,0,0
52019,NARIÑO,ALBÁN,may,MASCULINO,48,POLITICO,0,1,0,0,0,0,0
52079,NARIÑO,BARBACOAS,may,MASCULINO,61,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
52079,NARIÑO,BARBACOAS,jun,FEMENINO,28,NO REPORTA,1,0,0,0,0,0,0
52079,NARIÑO,BARBACOAS,ago,MASCULINO,23,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
52079,NARIÑO,BARBACOAS,ago,MASCULINO,25,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
52079,NARIÑO,BARBACOAS,ago,MASCULINO,36,GANADERO,0,0,0,0,0,1,0
52079,NARIÑO,BARBACOAS,ago,MASCULINO,45,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
52079,NARIÑO,BARBACOAS,dic,MASCULINO,29,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
52110,NARIÑO,BUESACO,nov,FEMENINO,78,AMA DE CASA,0,1,0,0,0,0,0
52203,NARIÑO,COLÓN,sep,FEMENINO,30,EMPLEADO SALUD,0,0,1,0,0,0,0
52210,NARIÑO,CONTADERO,jun,MASCULINO,64,AGRICULTOR,0,0,1,0,0,0,0
52210,NARIÑO,CONTADERO,jun,MASCULINO,65,GANADERO,0,0,1,0,0,0,0
52210,NARIÑO,CONTADERO,jun,MASCULINO,71,GANADERO,0,0,1,0,0,0,0
52215,NARIÑO,CÓRDOBA,mar,MASCULINO,33,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
52215,NARIÑO,CÓRDOBA,ago,FEMENINO,27,COMERCIANTE,0,0,0,0,1,0,0
52227,NARIÑO,CUMBAL,feb,MASCULINO,3,NO REPORTA,0,1,0,0,0,0,0
52227,NARIÑO,CUMBAL,ago,MASCULINO,32,COMERCIANTE,0,0,0,0,0,0,1
52240,NARIÑO,CHACHAGÜÍ,mar,FEMENINO,32,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
52240,NARIÑO,CHACHAGÜÍ,mar,MASCULINO,42,EMPLEADO SALUD,0,1,0,0,0,0,0
52250,NARIÑO,EL CHARCO,nov,FEMENINO,25,ESTUDIANTE,1,0,0,0,0,0,0
52256,NARIÑO,EL ROSARIO,dic,MASCULINO,60,EMPLEADO PUBLICO,0,0,0,0,0,0,1
52317,NARIÑO,GUACHUCAL,ene,MASCULINO,34,EMPLEADO SALUD,0,0,1,0,0,0,0
52317,NARIÑO,GUACHUCAL,mar,MASCULINO,41,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
52320,NARIÑO,GUAITARILLA,abr,FEMENINO,41,EDUCADOR,0,0,1,0,0,0,0
52320,NARIÑO,GUAITARILLA,abr,FEMENINO,53,EDUCADOR,0,0,1,0,0,0,0
52320,NARIÑO,GUAITARILLA,abr,MASCULINO,53,EDUCADOR,0,0,1,0,0,0,0
52356,NARIÑO,IPIALES,ene,FEMENINO,25,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
52356,NARIÑO,IPIALES,ene,MASCULINO,40,COMERCIANTE,0,0,0,1,0,0,0
52356,NARIÑO,IPIALES,feb,MASCULINO,58,COMERCIANTE,0,0,0,0,0,1,0
52356,NARIÑO,IPIALES,mar,MASCULINO,17,ESTUDIANTE,0,0,1,0,0,0,0
52356,NARIÑO,IPIALES,mar,MASCULINO,18,ESTUDIANTE,0,0,1,0,0,0,0
52356,NARIÑO,IPIALES,may,MASCULINO,58,COMERCIANTE,0,1,0,0,0,0,0
52356,NARIÑO,IPIALES,jun,MASCULINO,22,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
52356,NARIÑO,IPIALES,jun,MASCULINO,41,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
52356,NARIÑO,IPIALES,ago,FEMENINO,0,NO REPORTA,0,1,0,0,0,0,0
52356,NARIÑO,IPIALES,ago,MASCULINO,38,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
52356,NARIÑO,IPIALES,oct,MASCULINO,44,COMERCIANTE,0,0,0,0,0,1,0
52356,NARIÑO,IPIALES,dic,MASCULINO,50,AGRICULTOR,1,0,0,0,0,0,0
52378,NARIÑO,LA CRUZ,feb,FEMENINO,50,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
52378,NARIÑO,LA CRUZ,nov,MASCULINO,19,COMERCIANTE,0,0,1,0,0,0,0
52399,NARIÑO,LA UNIÓN,jun,MASCULINO,45,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
52399,NARIÑO,LA UNIÓN,nov,MASCULINO,54,EMPLEADO SALUD,1,0,0,0,0,0,0
52405,NARIÑO,LEIVA,jul,FEMENINO,51,COMERCIANTE,0,0,0,0,0,1,0
52418,NARIÑO,LOS ANDES,jun,MASCULINO,36,COMERCIANTE,0,1,0,0,0,0,0
52435,NARIÑO,MALLAMA,jun,MASCULINO,58,COMERCIANTE,0,1,0,0,0,0,0
52435,NARIÑO,MALLAMA,oct,FEMENINO,34,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
52435,NARIÑO,MALLAMA,nov,FEMENINO,15,ESTUDIANTE,0,1,0,0,0,0,0
52435,NARIÑO,MALLAMA,nov,FEMENINO,74,AMA DE CASA,0,1,0,0,0,0,0
52435,NARIÑO,MALLAMA,nov,MASCULINO,43,AGRICULTOR,1,0,0,0,0,0,0
52480,NARIÑO,NARIÑO,may,MASCULINO,47,AGRICULTOR,0,1,0,0,0,0,0
52520,NARIÑO,FRANCISCO PIZARRO,ago,MASCULINO,26,COMERCIANTE,1,0,0,0,0,0,0
52520,NARIÑO,FRANCISCO PIZARRO,ago,MASCULINO,30,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
52540,NARIÑO,POLICARPA,ago,MASCULINO,29,EMPLEADO SALUD,0,1,0,0,0,0,0
52540,NARIÑO,POLICARPA,oct,FEMENINO,47,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
52585,NARIÑO,PUPIALES,ene,MASCULINO,15,ESTUDIANTE,1,0,0,0,0,0,0
52585,NARIÑO,PUPIALES,dic,MASCULINO,24,ESTUDIANTE,0,1,0,0,0,0,0
52585,NARIÑO,PUPIALES,dic,MASCULINO,25,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
52612,NARIÑO,RICAURTE,may,FEMENINO,30,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
52612,NARIÑO,RICAURTE,may,MASCULINO,27,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
52612,NARIÑO,RICAURTE,may,MASCULINO,31,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
52612,NARIÑO,RICAURTE,dic,MASCULINO,31,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
52678,NARIÑO,SAMANIEGO,abr,MASCULINO,16,ESTUDIANTE,0,0,0,0,0,0,1
52678,NARIÑO,SAMANIEGO,nov,FEMENINO,36,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
52678,NARIÑO,SAMANIEGO,nov,MASCULINO,34,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
52696,NARIÑO,SANTA BÁRBARA,mar,MASCULINO,49,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
52699,NARIÑO,SANTACRUZ,mar,FEMENINO,49,EDUCADOR,0,0,1,0,0,0,0
52720,NARIÑO,SAPUYES,oct,MASCULINO,64,GANADERO,0,0,0,0,1,0,0
52786,NARIÑO,TAMINANGO,may,MASCULINO,60,AGRICULTOR,0,0,0,0,1,0,0
52788,NARIÑO,TANGUA,feb,FEMENINO,0,NO REPORTA,0,1,0,0,0,0,0
52788,NARIÑO,TANGUA,mar,MASCULINO,83,AGRICULTOR,0,1,0,0,0,0,0
52835,NARIÑO,SAN ANDRES DE TUMACO,ene,FEMENINO,35,COMERCIANTE,0,0,0,0,1,0,0
52835,NARIÑO,SAN ANDRES DE TUMACO,ene,MASCULINO,67,COMERCIANTE,0,1,0,0,0,0,0
52835,NARIÑO,SAN ANDRES DE TUMACO,mar,MASCULINO,28,EMPLEADO POLICIAL,0,0,0,0,1,0,0
52835,NARIÑO,SAN ANDRES DE TUMACO,mar,MASCULINO,34,EMPLEADO POLICIAL,0,0,0,0,1,0,0
52835,NARIÑO,SAN ANDRES DE TUMACO,may,MASCULINO,61,COMERCIANTE,0,0,0,0,1,0,0
52835,NARIÑO,SAN ANDRES DE TUMACO,sep,MASCULINO,11,ESTUDIANTE,0,0,0,0,1,0,0
52835,NARIÑO,SAN ANDRES DE TUMACO,sep,MASCULINO,35,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
52835,NARIÑO,SAN ANDRES DE TUMACO,oct,MASCULINO,34,COMERCIANTE,1,0,0,0,0,0,0
52835,NARIÑO,SAN ANDRES DE TUMACO,nov,FEMENINO,51,AMA DE CASA,1,0,0,0,0,0,0
52835,NARIÑO,SAN ANDRES DE TUMACO,nov,MASCULINO,67,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
52835,NARIÑO,SAN ANDRES DE TUMACO,dic,FEMENINO,16,ESTUDIANTE,0,0,0,1,0,0,0
52838,NARIÑO,TÚQUERRES,ene,MASCULINO,50,COMERCIANTE,0,0,1,0,0,0,0
52838,NARIÑO,TÚQUERRES,may,MASCULINO,39,GANADERO,0,1,0,0,0,0,0
52838,NARIÑO,TÚQUERRES,jun,MASCULINO,31,AGRICULTOR,0,0,1,0,0,0,0
52838,NARIÑO,TÚQUERRES,jul,MASCULINO,17,ESTUDIANTE,1,0,0,0,0,0,0
52838,NARIÑO,TÚQUERRES,jul,MASCULINO,18,AGRICULTOR,1,0,0,0,0,0,0
52838,NARIÑO,TÚQUERRES,ago,MASCULINO,40,COMERCIANTE,0,0,1,0,0,0,0
52838,NARIÑO,TÚQUERRES,ago,MASCULINO,43,AGRICULTOR,0,1,0,0,0,0,0
52838,NARIÑO,TÚQUERRES,sep,MASCULINO,24,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54001,NORTE DE SANTANDER,CÚCUTA (CT),ene,FEMENINO,20,AMA DE CASA,0,0,0,0,0,0,1
54001,NORTE DE SANTANDER,CÚCUTA (CT),ene,FEMENINO,44,COMERCIANTE,0,1,0,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),ene,MASCULINO,57,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),feb,FEMENINO,5,ESTUDIANTE,0,0,0,1,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),feb,MASCULINO,35,COMERCIANTE,0,0,1,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),feb,MASCULINO,35,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),feb,MASCULINO,38,POLITICO,0,0,0,0,1,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),mar,FEMENINO,19,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54001,NORTE DE SANTANDER,CÚCUTA (CT),mar,FEMENINO,23,DESEMPLEADO,0,0,0,0,1,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),mar,MASCULINO,27,COMERCIANTE,0,0,0,0,0,0,1
54001,NORTE DE SANTANDER,CÚCUTA (CT),mar,MASCULINO,53,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),abr,FEMENINO,27,COMERCIANTE,0,1,0,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),abr,MASCULINO,23,COMERCIANTE,0,0,0,0,0,0,1
54001,NORTE DE SANTANDER,CÚCUTA (CT),abr,MASCULINO,26,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54001,NORTE DE SANTANDER,CÚCUTA (CT),abr,MASCULINO,37,COMERCIANTE,0,1,0,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),may,MASCULINO,6,ESTUDIANTE,0,0,0,1,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),may,MASCULINO,8,ESTUDIANTE,0,0,0,1,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),may,MASCULINO,10,ESTUDIANTE,0,0,0,1,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),jun,FEMENINO,10,ESTUDIANTE,0,0,0,1,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),jun,FEMENINO,11,ESTUDIANTE,0,0,0,1,0,1,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),jun,FEMENINO,38,AMA DE CASA,1,0,0,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),jun,FEMENINO,40,COMERCIANTE,0,0,0,0,0,0,1
54001,NORTE DE SANTANDER,CÚCUTA (CT),jun,MASCULINO,18,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),jun,MASCULINO,37,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),jun,MASCULINO,72,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),jul,MASCULINO,19,DESEMPLEADO,0,0,1,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),jul,MASCULINO,19,ESTUDIANTE,0,0,0,0,0,0,1
54001,NORTE DE SANTANDER,CÚCUTA (CT),jul,MASCULINO,22,DESEMPLEADO,0,0,1,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),jul,MASCULINO,-,COMERCIANTE,1,0,0,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),ago,MASCULINO,4,ESTUDIANTE,0,0,0,0,0,1,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),ago,MASCULINO,60,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54001,NORTE DE SANTANDER,CÚCUTA (CT),sep,MASCULINO,22,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),sep,MASCULINO,24,NO REPORTA,1,0,0,0,0,0,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),oct,FEMENINO,4,ESTUDIANTE,0,0,0,0,0,0,1
54001,NORTE DE SANTANDER,CÚCUTA (CT),oct,FEMENINO,40,AMA DE CASA,0,0,0,0,0,1,0
54001,NORTE DE SANTANDER,CÚCUTA (CT),nov,MASCULINO,37,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54001,NORTE DE SANTANDER,CÚCUTA (CT),dic,MASCULINO,68,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
54003,NORTE DE SANTANDER,ABREGO,mar,MASCULINO,47,AGRICULTOR,0,0,0,1,0,0,0
54003,NORTE DE SANTANDER,ABREGO,jun,MASCULINO,23,AGRICULTOR,0,0,0,0,0,1,0
54003,NORTE DE SANTANDER,ABREGO,jun,MASCULINO,58,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
54003,NORTE DE SANTANDER,ABREGO,nov,MASCULINO,10,ESTUDIANTE,1,0,0,0,0,0,0
54003,NORTE DE SANTANDER,ABREGO,nov,MASCULINO,37,AGRICULTOR,0,0,0,0,0,1,0
54099,NORTE DE SANTANDER,BOCHALEMA,oct,MASCULINO,20,ESTUDIANTE,0,0,1,0,0,0,0
54172,NORTE DE SANTANDER,CHINÁCOTA,oct,FEMENINO,16,ESTUDIANTE,0,0,1,0,0,0,0
54172,NORTE DE SANTANDER,CHINÁCOTA,oct,FEMENINO,34,COMERCIANTE,0,0,1,0,0,0,0
54172,NORTE DE SANTANDER,CHINÁCOTA,oct,MASCULINO,45,COMERCIANTE,0,0,1,0,0,0,0
54172,NORTE DE SANTANDER,CHINÁCOTA,nov,FEMENINO,61,COMERCIANTE,0,0,0,0,0,0,1
54174,NORTE DE SANTANDER,CHITAGÁ,mar,MASCULINO,44,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
54174,NORTE DE SANTANDER,CHITAGÁ,may,MASCULINO,-,EMPLEADO EJERCITO,0,0,0,1,0,0,0
54206,NORTE DE SANTANDER,CONVENCIÓN,ene,MASCULINO,64,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
54206,NORTE DE SANTANDER,CONVENCIÓN,sep,MASCULINO,39,COMERCIANTE,0,0,0,0,1,0,0
54206,NORTE DE SANTANDER,CONVENCIÓN,nov,MASCULINO,11,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
54206,NORTE DE SANTANDER,CONVENCIÓN,nov,MASCULINO,49,AGRICULTOR,0,0,0,1,0,0,0
54206,NORTE DE SANTANDER,CONVENCIÓN,dic,MASCULINO,27,EMPLEADO EJERCITO,0,0,1,0,0,0,0
54239,NORTE DE SANTANDER,DURANIA,ene,MASCULINO,24,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
54239,NORTE DE SANTANDER,DURANIA,jul,MASCULINO,49,COMERCIANTE,0,0,0,0,0,0,1
54239,NORTE DE SANTANDER,DURANIA,dic,MASCULINO,54,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54245,NORTE DE SANTANDER,EL CARMEN,feb,FEMENINO,28,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
54245,NORTE DE SANTANDER,EL CARMEN,feb,MASCULINO,30,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
54245,NORTE DE SANTANDER,EL CARMEN,feb,MASCULINO,32,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
54245,NORTE DE SANTANDER,EL CARMEN,feb,MASCULINO,38,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
